PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,CHEM_LAB_SAMPLE_ID,CHEM_SAMPLE_ID,WCHL_LAB_SAMPLE_ID,WCHL_SAMPLE_ID,LAB,MATRIX,SAM_CODE,CHEM_DATE_RECEIVED,AMMONIA_N_BATCH_ID,AMMONIA_N_DATE_ANALYZED,AMMONIA_N_DILUTION_FACTOR,AMMONIA_N_HOLDING_TIME,AMMONIA_N_MDL,AMMONIA_N_NARS_FLAG,AMMONIA_N_QA_FLAG,AMMONIA_N_RESULT,AMMONIA_N_RL,AMMONIA_N_UNITS,ANC_BATCH_ID,ANC_DATE_ANALYZED,ANC_HOLDING_TIME,ANC_MDL,ANC_NARS_FLAG,ANC_QA_FLAG,ANC_RESULT,ANC_RL,ANC_UNITS,CALCIUM_BATCH_ID,CALCIUM_DATE_ANALYZED,CALCIUM_DILUTION_FACTOR,CALCIUM_HOLDING_TIME,CALCIUM_MDL,CALCIUM_NARS_FLAG,CALCIUM_QA_FLAG,CALCIUM_RESULT,CALCIUM_RL,CALCIUM_UNITS,CHLORIDE_BATCH_ID,CHLORIDE_DATE_ANALYZED,CHLORIDE_DILUTION_FACTOR,CHLORIDE_HOLDING_TIME,CHLORIDE_MDL,CHLORIDE_NARS_FLAG,CHLORIDE_QA_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,CHLORIDE_UNITS,COLOR_BATCH_ID,COLOR_DATE_ANALYZED,COLOR_DILUTION_FACTOR,COLOR_HOLDING_TIME,COLOR_MDL,COLOR_NARS_FLAG,COLOR_QA_FLAG,COLOR_RESULT,COLOR_RL,COLOR_UNITS,COND_BATCH_ID,COND_DATE_ANALYZED,COND_HOLDING_TIME,COND_MDL,COND_NARS_FLAG,COND_QA_FLAG,COND_RESULT,COND_RL,COND_UNITS,DOC_BATCH_ID,DOC_DATE_ANALYZED,DOC_DILUTION_FACTOR,DOC_HOLDING_TIME,DOC_MDL,DOC_NARS_COMMENT,DOC_NARS_FLAG,DOC_QA_FLAG,DOC_RESULT,DOC_RL,DOC_UNITS,MAGNESIUM_BATCH_ID,MAGNESIUM_DATE_ANALYZED,MAGNESIUM_DILUTION_FACTOR,MAGNESIUM_HOLDING_TIME,MAGNESIUM_MDL,MAGNESIUM_NARS_FLAG,MAGNESIUM_QA_FLAG,MAGNESIUM_RESULT,MAGNESIUM_RL,MAGNESIUM_UNITS,NITRATE_N_BATCH_ID,NITRATE_N_DATE_ANALYZED,NITRATE_N_DILUTION_FACTOR,NITRATE_N_HOLDING_TIME,NITRATE_N_MDL,NITRATE_N_NARS_FLAG,NITRATE_N_QA_FLAG,NITRATE_N_RESULT,NITRATE_N_RL,NITRATE_N_UNITS,NITRATE_NITRITE_N_BATCH_ID,NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_NARS_FLAG,NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRATE_NITRITE_N_UNITS,NITRITE_N_BATCH_ID,NITRITE_N_DATE_ANALYZED,NITRITE_N_DILUTION_FACTOR,NITRITE_N_HOLDING_TIME,NITRITE_N_MDL,NITRITE_N_NARS_FLAG,NITRITE_N_QA_FLAG,NITRITE_N_RESULT,NITRITE_N_RL,NITRITE_N_UNITS,NTL_BATCH_ID,NTL_DATE_ANALYZED,NTL_DILUTION_FACTOR,NTL_HOLDING_TIME,NTL_MDL,NTL_NARS_FLAG,NTL_QA_FLAG,NTL_RESULT,NTL_RL,NTL_UNITS,PH_BATCH_ID,PH_DATE_ANALYZED,PH_HOLDING_TIME,PH_NARS_FLAG,PH_QA_FLAG,PH_RESULT,PH_UNITS,POTASSIUM_BATCH_ID,POTASSIUM_DATE_ANALYZED,POTASSIUM_DILUTION_FACTOR,POTASSIUM_HOLDING_TIME,POTASSIUM_MDL,POTASSIUM_NARS_FLAG,POTASSIUM_QA_FLAG,POTASSIUM_RESULT,POTASSIUM_RL,POTASSIUM_UNITS,PTL_BATCH_ID,PTL_DATE_ANALYZED,PTL_DILUTION_FACTOR,PTL_HOLDING_TIME,PTL_MDL,PTL_NARS_FLAG,PTL_QA_FLAG,PTL_RESULT,PTL_RL,PTL_UNITS,SILICA_BATCH_ID,SILICA_DATE_ANALYZED,SILICA_DILUTION_FACTOR,SILICA_HOLDING_TIME,SILICA_MDL,SILICA_NARS_FLAG,SILICA_QA_FLAG,SILICA_RESULT,SILICA_RL,SILICA_UNITS,SODIUM_BATCH_ID,SODIUM_DATE_ANALYZED,SODIUM_DILUTION_FACTOR,SODIUM_HOLDING_TIME,SODIUM_MDL,SODIUM_NARS_FLAG,SODIUM_QA_FLAG,SODIUM_RESULT,SODIUM_RL,SODIUM_UNITS,SULFATE_BATCH_ID,SULFATE_DATE_ANALYZED,SULFATE_DILUTION_FACTOR,SULFATE_HOLDING_TIME,SULFATE_MDL,SULFATE_NARS_FLAG,SULFATE_QA_FLAG,SULFATE_RESULT,SULFATE_RL,SULFATE_UNITS,TSS_BATCH_ID,TSS_DATE_ANALYZED,TSS_HOLDING_TIME,TSS_MDL,TSS_NARS_FLAG,TSS_QA_FLAG,TSS_RESULT,TSS_RL,TSS_UNITS,TURB_BATCH_ID,TURB_DATE_ANALYZED,TURB_DILUTION_FACTOR,TURB_HOLDING_TIME,TURB_MDL,TURB_NARS_FLAG,TURB_QA_FLAG,TURB_RESULT,TURB_RL,TURB_UNITS,WCHL_DATE_RECEIVED,CHLA_BATCH_ID,CHLA_DATE_ANALYZED,CHLA_DILUTION_FACTOR,CHLA_EXTRACT,CHLA_EXTRACT_UNITS,CHLA_HOLDING_TIME,CHLA_MDL,CHLA_NARS_FLAG,CHLA_QA_FLAG,CHLA_RESULT,CHLA_RL,CHLA_UNITS,CHLA_VOLUME_ADJUST,CHLA_VOLUME_FILTERED,WCHL_BATCH_ID,WCHL_NARS_FLAG,WCHL_SHIP_FLAG
6/1/2026,2022671,NRS_FL-10222,NRS23_FL_10017,FL,1,8/10/2023,2310655,258440,2310655,258441,PESD-AL,WATER,REGULAR,8/12/2023,230822.1,8/22/2023,1,12,0.0015,,,0.09,0.004,mg N/L,230814.1,8/14/2023,4,,,,-44,,uEq/L,231027.1,10/27/2023,1,78,0.01,,,2.06,0.05,mg/L,230815.1,8/15/2023,1,5,0.001,,,3.4,0.06,mg/L,230812,8/12/2023,,2,,,,350,,APHA PT-CO,230812.1,8/12/2023,2,,,,36.8,2,uS/cm at 25 C,230815.1,8/15/2023,2,5,0.098,,,,31,0.4,mg/L,231027.1,10/27/2023,1,78,0.002,,,0.33,0.02,mg/L,230815.1,8/15/2023,1,5,0.0015,L,EST,0.006,0.02,mg N/L,,,,,,,,,,230815.1,8/15/2023,1,5,0.0003,ND,MDL,,0.02,mg N/L,230815.1,8/15/2023,,5,0.002,,,0.87,0.02,mg/L,230812.1,8/12/2023,2,,,4.47,,231027.1,10/27/2023,1,78,0.01,,,0.14,0.1,mg/L,230815.1,8/15/2023,,5,0.7,,,23,4,ug/L,230816.1,8/16/2023,,6,0.005,,,4.23,0.05,mg/L,231027.1,10/27/2023,1,78,0.005,,,1.74,0.1,mg/L,230815.1,8/15/2023,1,5,0.001,,,0.24,0.18,mg/L,230816.1,8/16/2023,6,,,,9.7,2,mg/L,230812.1,8/12/2023,,2,,,,5.2,2,NTU,8/12/2023,230815.1,8/15/2023,,14.7,ug/L,5,0.29,,,1.68,1,ug/L,,350,,,
6/1/2026,2022672,NRS_NJ-10095,NRS23_NJ_10065,NJ,1,8/13/2023,2310681,260900,2310681,260901,PESD-AL,WATER,REGULAR,8/16/2023,230822.1,8/22/2023,1,9,0.0015,S,,0.02,0.004,mg N/L,230816.1,8/16/2023,3,,S,,789,,uEq/L,231027.1,10/27/2023,1,75,0.01,S,,13.7,0.05,mg/L,230818.1,8/18/2023,1,5,0.001,S,,19.3,0.06,mg/L,230816,8/16/2023,,3,,S,,30,,APHA PT-CO,230816.1,8/16/2023,3,,S,,173,2,uS/cm at 25 C,230821.1,8/21/2023,1,8,0.049,,S,,3.39,0.2,mg/L,231027.1,10/27/2023,1,75,0.002,S,,4.71,0.02,mg/L,230818.1,8/18/2023,1,5,0.0015,S,,0.73,0.02,mg N/L,,,,,,,,,,230818.1,8/18/2023,1,5,0.0003,S;L,EST,0.007,0.02,mg N/L,230823.1,8/23/2023,,10,0.002,S,,1.02,0.02,mg/L,230816.1,8/16/2023,3,S,,7.85,,231027.1,10/27/2023,1,75,0.01,S,,1.28,0.1,mg/L,230823.1,8/23/2023,,10,0.7,S,,63.9,4,ug/L,230816.1,8/16/2023,,3,0.005,S,,4.01,0.05,mg/L,231027.1,10/27/2023,1,75,0.005,S,,11.8,0.1,mg/L,230818.1,8/18/2023,1,5,0.001,S,,9.24,0.18,mg/L,230816.1,8/16/2023,3,,S,,5.9,2,mg/L,230816.1,8/16/2023,,3,,S;L,LRL,1,2,NTU,8/16/2023,230817.1,8/17/2023,,15.2,ug/L,4,0.29,S,,2.43,1,ug/L,,250,,,
6/1/2026,2022673,NRS_IL-10204,NRS23_IL_10085,IL,1,8/13/2023,2310669,258040,2310669,258041,PESD-AL,WATER,REGULAR,8/15/2023,230822.1,8/22/2023,5,9,0.0075,,,0.471,0.02,mg N/L,230815.1,8/15/2023,2,,,,5380,,uEq/L,231027.1,10/27/2023,1,75,0.01,,,85.9,0.05,mg/L,230815.1,8/15/2023,5,2,0.005,,,65,0.3,mg/L,230815,8/15/2023,,2,,,,20,,APHA PT-CO,230815.1,8/15/2023,2,,,,773,2,uS/cm at 25 C,230815.1,8/15/2023,1,2,0.049,,,,4.11,0.2,mg/L,231027.1,10/27/2023,1,75,0.002,,,37.2,0.02,mg/L,230815.1,8/15/2023,5,2,0.0075,,,1.71,0.1,mg N/L,,,,,,,,,,230815.1,8/15/2023,5,2,0.0015,,,0.453,0.1,mg N/L,230830.1,8/30/2023,,17,0.002,,,3.35,0.02,mg/L,230815.1,8/15/2023,2,,,7.9,,231027.1,10/27/2023,1,75,0.01,,,5.64,0.1,mg/L,230823.1,8/23/2023,,10,0.7,,,342,4,ug/L,230816.1,8/16/2023,,3,0.005,,,31.5,0.05,mg/L,231027.1,10/27/2023,1,75,0.005,,,13.6,0.1,mg/L,230815.1,8/15/2023,5,2,0.005,,,23.3,0.9,mg/L,230816.1,8/16/2023,3,,,,121,2,mg/L,230815.1,8/15/2023,,2,,,,9.2,2,NTU,8/15/2023,230816.1,8/16/2023,,19.4,ug/L,3,0.29,,,2.22,1,ug/L,,350,,,
6/1/2026,2022674,NRS_ME-10314,NRS23_ME_10002,ME,1,8/13/2023,2310689,247520,2310689,247521,PESD-AL,WATER,REGULAR,8/16/2023,230822.1,8/22/2023,1,9,0.0015,S,,0.02,0.004,mg N/L,230816.1,8/16/2023,3,,S,,746,,uEq/L,231027.1,10/27/2023,1,75,0.01,S,,13.1,0.05,mg/L,230818.1,8/18/2023,1,5,0.001,S,,0.213,0.06,mg/L,230816,8/16/2023,,3,,S,,100,,APHA PT-CO,230816.1,8/16/2023,3,,S,,77.6,2,uS/cm at 25 C,230821.1,8/21/2023,1,8,0.049,,S,,13.7,0.2,mg/L,231027.1,10/27/2023,1,75,0.002,S,,1.84,0.02,mg/L,230818.1,8/18/2023,1,5,0.0015,S;L,EST,0.003,0.02,mg N/L,,,,,,,,,,230818.1,8/18/2023,1,5,0.0003,S;ND,MDL,,0.02,mg N/L,230823.1,8/23/2023,,10,0.002,S,,0.53,0.02,mg/L,230816.1,8/16/2023,3,S,,7.4,,231027.1,10/27/2023,1,75,0.01,S,,0.38,0.1,mg/L,230823.1,8/23/2023,,10,0.7,S,,28.4,4,ug/L,230816.1,8/16/2023,,3,0.005,S,,7.12,0.05,mg/L,231027.1,10/27/2023,1,75,0.005,S,,1.46,0.1,mg/L,230818.1,8/18/2023,1,5,0.001,S,,0.39,0.18,mg/L,230818.1,8/18/2023,5,,S,,11.6,2,mg/L,230816.1,8/16/2023,,3,,S;L,LRL,1.9,2,NTU,8/16/2023,230818.1,8/18/2023,,33.1,ug/L,5,0.29,S,,2.65,1,ug/L,,500,,,
6/1/2026,2022676,NRS_NC-10475,NRS23_NC_10329,NC,1,8/13/2023,2310672,252540,2310672,252541,PESD-AL,WATER,REGULAR,8/15/2023,230822.1,8/22/2023,1,9,0.0015,,,0.005,0.004,mg N/L,230816.1,8/16/2023,3,,,,39.4,,uEq/L,231027.1,10/27/2023,1,75,0.01,,,0.91,0.05,mg/L,230815.1,8/15/2023,1,2,0.001,,,0.302,0.06,mg/L,230815,8/15/2023,,2,,,,10,,APHA PT-CO,230815.1,8/15/2023,2,,,,13.6,2,uS/cm at 25 C,230815.1,8/15/2023,1,2,0.049,,,,0.74,0.2,mg/L,231027.1,10/27/2023,1,75,0.002,,,0.45,0.02,mg/L,230815.1,8/15/2023,1,2,0.0015,,,0.221,0.02,mg N/L,,,,,,,,,,230815.1,8/15/2023,1,2,0.0003,ND,MDL,,0.02,mg N/L,230823.1,8/23/2023,,10,0.002,,,0.288,0.02,mg/L,230815.1,8/15/2023,2,,,6.56,,231027.1,10/27/2023,1,75,0.01,,,0.33,0.1,mg/L,230823.1,8/23/2023,,10,0.7,,,10.2,4,ug/L,230816.1,8/16/2023,,3,0.005,,,6.62,0.05,mg/L,231027.1,10/27/2023,1,75,0.005,,,0.73,0.1,mg/L,230815.1,8/15/2023,1,2,0.001,,,2.74,0.18,mg/L,230816.1,8/16/2023,3,,,,3.4,2,mg/L,230815.1,8/15/2023,,2,,L,LRL,0.36,2,NTU,8/15/2023,230816.1,8/16/2023,,7.63,ug/L,3,0.29,,,0.407,1,ug/L,,750,,,
6/1/2026,2022677,NRS_AR-10256,NRS23_AR_10028,AR,1,8/13/2023,2310670,252660,2310670,252661,PESD-AL,WATER,REGULAR,8/15/2023,230822.1,8/22/2023,1,9,0.0015,,,0.028,0.004,mg N/L,230815.1,8/15/2023,2,,,,244,,uEq/L,231027.1,10/27/2023,1,75,0.01,,,2.75,0.05,mg/L,230815.1,8/15/2023,1,2,0.001,,,1.75,0.06,mg/L,230815,8/15/2023,,2,,,,25,,APHA PT-CO,230815.1,8/15/2023,2,,,,40.4,2,uS/cm at 25 C,230815.1,8/15/2023,1,2,0.049,,,,3.18,0.2,mg/L,231027.1,10/27/2023,1,75,0.002,,,1.17,0.02,mg/L,230815.1,8/15/2023,1,2,0.0015,,,0.172,0.02,mg N/L,,,,,,,,,,230815.1,8/15/2023,1,2,0.0003,L,EST,0.003,0.02,mg N/L,230823.1,8/23/2023,,10,0.002,,,0.374,0.02,mg/L,230815.1,8/15/2023,2,,,7.07,,231027.1,10/27/2023,1,75,0.01,,,1.37,0.1,mg/L,230823.1,8/23/2023,,10,0.7,,,54.8,4,ug/L,230816.1,8/16/2023,,3,0.005,,,8.2,0.05,mg/L,231027.1,10/27/2023,1,75,0.005,,,2.28,0.1,mg/L,230815.1,8/15/2023,1,2,0.001,,,2.47,0.18,mg/L,230816.1,8/16/2023,3,,,,7.9,2,mg/L,230815.1,8/15/2023,,2,,,,5.9,2,NTU,8/15/2023,230816.1,8/16/2023,,46.9,ug/L,3,0.29,,,3.75,1,ug/L,,500,,,
6/1/2026,2022678,NRS_MT-10591,NRS23_MT_10062,MT,1,8/13/2023,2310680,259300,2310680,259301,PESD-AL,WATER,REGULAR,8/16/2023,230822.1,8/22/2023,1,9,0.0015,S;L,EST,0.003,0.004,mg N/L,230816.1,8/16/2023,3,,S,,2240,,uEq/L,231027.1,10/27/2023,1,75,0.01,S,,33.8,0.05,mg/L,230818.1,8/18/2023,1,5,0.001,S,,0.895,0.06,mg/L,230816,8/16/2023,,3,,S,,15,,APHA PT-CO,230816.1,8/16/2023,3,,S,,249,2,uS/cm at 25 C,230821.1,8/21/2023,1,8,0.049,,S,,1.13,0.2,mg/L,231027.1,10/27/2023,1,75,0.002,S,,9.44,0.02,mg/L,230818.1,8/18/2023,1,5,0.0015,S,,0.098,0.02,mg N/L,,,,,,,,,,230818.1,8/18/2023,1,5,0.0003,S;ND,MDL,,0.02,mg N/L,230823.1,8/23/2023,,10,0.002,S,,0.161,0.02,mg/L,230816.1,8/16/2023,3,S,,8.04,,231027.1,10/27/2023,1,75,0.01,S,,1.23,0.1,mg/L,230823.1,8/23/2023,,10,0.7,S,,11.7,4,ug/L,230816.1,8/16/2023,,3,0.005,S,,11.1,0.05,mg/L,231027.1,10/27/2023,1,75,0.005,S,,2.16,0.1,mg/L,230818.1,8/18/2023,1,5,0.001,S,,11.5,0.18,mg/L,230816.1,8/16/2023,3,,S;L,LRL,0.6,2,mg/L,230816.1,8/16/2023,,3,,S;L,LRL,0.35,2,NTU,8/16/2023,230817.1,8/17/2023,,12.4,ug/L,4,0.29,S,,0.283,1,ug/L,,1750,,,
6/1/2026,2022679,NRS_VT-10136,NRS23_VT_10004,VT,1,8/14/2023,2310686,254840,2310686,254841,PESD-AL,WATER,REGULAR,8/16/2023,230822.1,8/22/2023,1,8,0.0015,,,0.007,0.004,mg N/L,230816.1,8/16/2023,2,,,,2570,,uEq/L,231027.1,10/27/2023,1,74,0.01,,,49.4,0.05,mg/L,230818.1,8/18/2023,1,4,0.001,,,4.37,0.06,mg/L,230816,8/16/2023,,2,,,,20,,APHA PT-CO,230816.1,8/16/2023,2,,,,293,2,uS/cm at 25 C,230821.1,8/21/2023,1,7,0.049,,,,3.83,0.2,mg/L,231027.1,10/27/2023,1,74,0.002,,,4.69,0.02,mg/L,230818.1,8/18/2023,1,4,0.0015,,,1.17,0.02,mg N/L,,,,,,,,,,230818.1,8/18/2023,1,4,0.0003,L,EST,0.001,0.02,mg N/L,230823.1,8/23/2023,,9,0.002,,,1.4,0.02,mg/L,230816.1,8/16/2023,2,,,8.3,,231027.1,10/27/2023,1,74,0.01,,,1.58,0.1,mg/L,230823.1,8/23/2023,,9,0.7,,,9.4,4,ug/L,230816.1,8/16/2023,,2,0.005,,,7.72,0.05,mg/L,231027.1,10/27/2023,1,74,0.005,,,3.06,0.1,mg/L,230818.1,8/18/2023,1,4,0.001,,,5.75,0.18,mg/L,230818.1,8/18/2023,4,,L,LRL,1.6,2,mg/L,230816.1,8/16/2023,,2,,L,LRL,0.31,2,NTU,8/16/2023,230817.1,8/17/2023,,23.6,ug/L,3,0.29,,,0.472,1,ug/L,,2000,,,
6/1/2026,2022680,NRS_AR-10296,NRS23_AR_10094,AR,1,8/14/2023,2310675,246120,2310675,246121,PESD-AL,WATER,REGULAR,8/16/2023,230822.1,8/22/2023,1,8,0.0015,,,0.036,0.004,mg N/L,230816.1,8/16/2023,2,,,,567,,uEq/L,231027.1,10/27/2023,1,74,0.01,,,7.09,0.05,mg/L,230818.1,8/18/2023,1,4,0.001,,,3.97,0.06,mg/L,230816,8/16/2023,,2,,,,30,,APHA PT-CO,230816.1,8/16/2023,2,,,,105,2,uS/cm at 25 C,230821.1,8/21/2023,1,7,0.049,,,,4.5,0.2,mg/L,231027.1,10/27/2023,1,74,0.002,,,2.3,0.02,mg/L,230818.1,8/18/2023,1,4,0.0015,,,0.119,0.02,mg N/L,,,,,,,,,,230818.1,8/18/2023,1,4,0.0003,L,EST,0.003,0.02,mg N/L,230823.1,8/23/2023,,9,0.002,,,0.409,0.02,mg/L,230816.1,8/16/2023,2,,,7.4,,231027.1,10/27/2023,1,74,0.01,,,1.96,0.1,mg/L,230823.1,8/23/2023,,9,0.7,,,75.9,4,ug/L,230816.1,8/16/2023,,2,0.005,,,6.16,0.05,mg/L,231027.1,10/27/2023,1,74,0.005,,,9.6,0.1,mg/L,230818.1,8/18/2023,1,4,0.001,,,14.1,0.18,mg/L,230816.1,8/16/2023,2,,,,11.5,2,mg/L,230816.1,8/16/2023,,2,,,,11.1,2,NTU,8/16/2023,230817.1,8/17/2023,,58,ug/L,3,0.29,,,4.64,1,ug/L,,500,,,
6/1/2026,2022681,NRS_UT-10424,NRS23_UT_10067,UT,1,8/14/2023,2310679,246600,2310679,246601,PESD-AL,WATER,REGULAR,8/16/2023,230822.1,8/22/2023,1,8,0.0015,,,0.008,0.004,mg N/L,230816.1,8/16/2023,2,,,,4680,,uEq/L,231027.1,10/27/2023,1,74,0.01,,,60.5,0.05,mg/L,230818.1,8/18/2023,2,4,0.002,,,6.29,0.12,mg/L,230816,8/16/2023,,2,,,,10,,APHA PT-CO,230816.1,8/16/2023,2,,,,466,2,uS/cm at 25 C,230821.1,8/21/2023,1,7,0.049,,,,2.43,0.2,mg/L,231027.1,10/27/2023,1,74,0.002,,,21.5,0.02,mg/L,230818.1,8/18/2023,2,4,0.003,L,EST,0.004,0.04,mg N/L,,,,,,,,,,230818.1,8/18/2023,2,4,0.0006,ND,MDL,,0.04,mg N/L,230823.1,8/23/2023,,9,0.002,,,0.121,0.02,mg/L,230816.1,8/16/2023,2,,,8.16,,231027.1,10/27/2023,1,74,0.01,,,0.64,0.1,mg/L,230823.1,8/23/2023,,9,0.7,,,25.2,4,ug/L,230816.1,8/16/2023,,2,0.005,,,9.92,0.05,mg/L,231027.1,10/27/2023,1,74,0.005,,,5.34,0.1,mg/L,230818.1,8/18/2023,2,4,0.002,,,3.71,0.36,mg/L,230816.1,8/16/2023,2,,L,LRL,0.8,2,mg/L,230816.1,8/16/2023,,2,,L,LRL,0.5,2,NTU,8/16/2023,230817.1,8/17/2023,,22.4,ug/L,3,0.29,,,0.448,1,ug/L,,2000,,,
6/1/2026,2022682,NRS_IN-10125,NRS23_IN_10045,IN,1,8/14/2023,2310674,235760,2310674,235761,PESD-AL,WATER,REGULAR,8/16/2023,230822.1,8/22/2023,1,8,0.0015,,,0.037,0.004,mg N/L,230816.1,8/16/2023,2,,,,3810,,uEq/L,231027.1,10/27/2023,1,74,0.01,,,56.4,0.05,mg/L,230818.1,8/18/2023,2,4,0.002,,,24.3,0.12,mg/L,230816,8/16/2023,,2,,,,30,,APHA PT-CO,230816.1,8/16/2023,2,,,,472,2,uS/cm at 25 C,230821.1,8/21/2023,1,7,0.049,,,,6.13,0.2,mg/L,231027.1,10/27/2023,1,74,0.002,,,20.1,0.02,mg/L,230818.1,8/18/2023,2,4,0.003,,,0.464,0.04,mg N/L,,,,,,,,,,230818.1,8/18/2023,2,4,0.0006,L,EST,0.013,0.04,mg N/L,230823.1,8/23/2023,,9,0.002,,,1.39,0.02,mg/L,230816.1,8/16/2023,2,,,8.31,,231027.1,10/27/2023,1,74,0.01,,,5.22,0.1,mg/L,230823.1,8/23/2023,,9,0.7,,,229,4,ug/L,230816.1,8/16/2023,,2,0.005,,,12.4,0.05,mg/L,231027.1,10/27/2023,1,74,0.005,,,7.96,0.1,mg/L,230818.1,8/18/2023,2,4,0.002,,,10.9,0.36,mg/L,230816.1,8/16/2023,2,,,,47.9,2,mg/L,230816.1,8/16/2023,,2,,,,7.7,2,NTU,8/16/2023,230817.1,8/17/2023,,117,ug/L,3,0.29,,,13.4,1,ug/L,,350,,,
6/1/2026,2022683,NRS_NC-10154,NRS23_NC_10011,NC,1,8/14/2023,2310671,242600,2310671,242601,PESD-AL,WATER,REGULAR,8/15/2023,230822.1,8/22/2023,1,8,0.0015,,,0.083,0.004,mg N/L,230815.1,8/15/2023,1,,,,801,,uEq/L,231027.1,10/27/2023,1,74,0.01,,,8.59,0.05,mg/L,230815.1,8/15/2023,1,1,0.001,,,16.9,0.06,mg/L,230815,8/15/2023,,1,,,,30,,APHA PT-CO,230815.1,8/15/2023,1,,,,167,2,uS/cm at 25 C,230815.1,8/15/2023,1,1,0.049,,,,6.04,0.2,mg/L,231027.1,10/27/2023,1,74,0.002,,,3.7,0.02,mg/L,230815.1,8/15/2023,1,1,0.0015,,,0.205,0.02,mg N/L,,,,,,,,,,230815.1,8/15/2023,1,1,0.0003,,,0.029,0.02,mg N/L,230823.1,8/23/2023,,9,0.002,,,0.763,0.02,mg/L,230815.1,8/15/2023,1,,,7.56,,231027.1,10/27/2023,1,74,0.01,,,4.08,0.1,mg/L,230823.1,8/23/2023,,9,0.7,,,74.4,4,ug/L,230816.1,8/16/2023,,2,0.005,,,5.06,0.05,mg/L,231027.1,10/27/2023,1,74,0.005,,,16.6,0.1,mg/L,230815.1,8/15/2023,1,1,0.001,,,9.98,0.18,mg/L,230816.1,8/16/2023,2,,,,6,2,mg/L,230815.1,8/15/2023,,1,,,,2.1,2,NTU,8/15/2023,230816.1,8/16/2023,,59.5,ug/L,2,0.29,,,9.52,1,ug/L,,250,,,
6/1/2026,2022684,NRS_NJ-10093,NRS23_NJ_10063,NJ,1,8/14/2023,2310682,258240,2310682,258241,PESD-AL,WATER,REGULAR,8/16/2023,230822.1,8/22/2023,1,8,0.0015,,,0.064,0.004,mg N/L,230816.1,8/16/2023,2,,,,1490,,uEq/L,231027.1,10/27/2023,1,74,0.01,,,27.5,0.05,mg/L,230818.1,8/18/2023,2,4,0.002,,,82.1,0.12,mg/L,230816,8/16/2023,,2,,,,30,,APHA PT-CO,230816.1,8/16/2023,2,,,,473,2,uS/cm at 25 C,230821.1,8/21/2023,1,7,0.049,,,,3.53,0.2,mg/L,231027.1,10/27/2023,1,74,0.002,,,7.94,0.02,mg/L,230818.1,8/18/2023,2,4,0.003,,,1.3,0.04,mg N/L,,,,,,,,,,230818.1,8/18/2023,2,4,0.0006,L,EST,0.024,0.04,mg N/L,230823.1,8/23/2023,,9,0.002,,,1.76,0.02,mg/L,230816.1,8/16/2023,2,,,7.88,,231027.1,10/27/2023,1,74,0.01,,,2.03,0.1,mg/L,230823.1,8/23/2023,,9,0.7,,,194,4,ug/L,230816.1,8/16/2023,,2,0.005,,,7.87,0.05,mg/L,231027.1,10/27/2023,1,74,0.005,,,49.4,0.1,mg/L,230818.1,8/18/2023,2,4,0.002,,,10.5,0.36,mg/L,230816.1,8/16/2023,2,,,,2.7,2,mg/L,230816.1,8/16/2023,,2,,L,LRL,1.1,2,NTU,8/16/2023,230817.1,8/17/2023,,18.7,ug/L,3,0.29,,,2.99,1,ug/L,,250,,,
6/1/2026,2022685,NRS_KS-10387,NRS23_KS_10191,KS,1,8/14/2023,2310673,248220,2310673,248221,PESD-AL,WATER,REGULAR,8/16/2023,230822.1,8/22/2023,5,8,0.0075,,,0.727,0.02,mg N/L,230816.1,8/16/2023,2,,,,5850,,uEq/L,231027.1,10/27/2023,1,74,0.01,,,82.6,0.05,mg/L,230818.1,8/18/2023,2,4,0.002,,,17.7,0.12,mg/L,230816,8/16/2023,,2,,,,30,,APHA PT-CO,230816.1,8/16/2023,2,,,,613,2,uS/cm at 25 C,230821.1,8/21/2023,1,7,0.049,,,,7.74,0.2,mg/L,231027.1,10/27/2023,1,74,0.002,,,10.5,0.02,mg/L,230818.1,8/18/2023,2,4,0.003,ND,MDL,,0.04,mg N/L,,,,,,,,,,230818.1,8/18/2023,2,4,0.0006,ND,MDL,,0.04,mg N/L,230823.1,8/23/2023,,9,0.002,,,1.93,0.02,mg/L,230816.1,8/16/2023,2,,,7.78,,231027.1,10/27/2023,1,74,0.01,,,5.42,0.1,mg/L,230906.1,9/6/2023,,23,0.7,,,1010,4,ug/L,230816.1,8/16/2023,,2,0.005,,,44.9,0.05,mg/L,231027.1,10/27/2023,1,74,0.005,,,34.5,0.1,mg/L,230818.1,8/18/2023,2,4,0.002,,,3.9,0.36,mg/L,230816.1,8/16/2023,2,,,,47.1,2,mg/L,230816.1,8/16/2023,,2,,,,12.7,2,NTU,8/16/2023,230817.1,8/17/2023,,296,ug/L,3,0.29,,,47.4,1,ug/L,,250,,,
