PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,LAB_SAMPLE_ID,SAMPLE_ID,LAB,MATRIX,SAM_CODE,DATE_RECEIVED,BATCH_ID,DATE_ANALYZED,DILUTION_FACTOR,EXTRACT,HOLDING_TIME,MDL,NARS_FLAG,QA_FLAG,RESULT,RESULT_UNITS,RESULT_VOL,RESULT_VOL_UNITS,RL,SHIP_FLAG,VOLUME_ADJUST,VOLUME_FILTERED
6/2/2026,2022111,NRS_IA-10209,NRS23_IA_10085,IA,1,6/20/2023,2310165,242083,PESD-AL,PERIPHYTON,REGULAR,6/21/2023,230627.1,6/27/2023,,117,7,0.29,,,0.7012,ug/cm2,187,ug/L,1,,,25
6/2/2026,2022112,NRS_NJ-10058,NRS23_NJ_10003,NJ,2,6/20/2023,2310164,240263,PESD-AL,PERIPHYTON,REGULAR,6/21/2023,230627.1,6/27/2023,,30.5,7,0.29,,,0.183,ug/cm2,48.8,ug/L,1,,,25
6/2/2026,2022113,NRS_WI-10347,NRS23_WI_10213,WI,1,6/20/2023,2310178,231783,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230627.1,6/27/2023,,168,7,0.29,,,1.009,ug/cm2,269,ug/L,1,,,25
6/2/2026,2022114,NRS_CA-11204,NRS23_CA_10023,CA,1,6/20/2023,2310179,244763,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230627.1,6/27/2023,,78.2,7,0.29,,,0.4735,ug/cm2,125,ug/L,1,,,25
6/2/2026,2022115,NRS_WV-10073,NRS23_WV_10005,WV,1,6/20/2023,2310191,241703,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230705.1,7/5/2023,,560,15,0.29,,,3.36,ug/cm2,896,ug/L,1,,,25
6/2/2026,2022116,NRS_WA-10538,NRS23_WA_10132,WA,1,6/20/2023,2310180,249763,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230627.1,6/27/2023,,31.8,7,0.29,,,0.1909,ug/cm2,50.9,ug/L,1,,,25
6/2/2026,2022117,NRS_LA-10292,NRS23_LA_10096,LA,1,6/20/2023,2310184,249643,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230703.1,7/3/2023,,147,13,0.29,,,1.47,ug/cm2,392,ug/L,1,,,15
6/2/2026,2022118,NRS_OK-10292,NRS23_OK_10133,OK,1,6/20/2023,,249483,ODEQ,PERIPHYTON,REGULAR,6/22/2023,7/5/2023,7/5/2023,,15.4,15,,,,0.2487,ug/cm2,66.33,ug/L,0.5,,,10
6/2/2026,2022119,NRS_TX-10291,NRS23_TX_10024,TX,1,6/20/2023,2310175,244823,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230627.1,6/27/2023,,99.2,7,0.29,,,0.5962,ug/cm2,159,ug/L,1,,,25
6/2/2026,2022120,NRS_NH-10146,NRS23_NH_10012,NH,1,6/20/2023,2310203,250503,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230705.1,7/5/2023,,132,15,0.29,S,,0.7912,ug/cm2,211,ug/L,1,,,25
6/2/2026,2022121,NRS_WY-10475,NRS23_WY_10091,WY,1,6/20/2023,2310210,234743,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230706.1,7/6/2023,,522,16,0.29,S,,3.163,ug/cm2,835,ug/L,1,,,25
6/2/2026,2022122,NRS_OH-10136,NRS23_OH_10042,OH,1,6/20/2023,2310177,235663,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230627.1,6/27/2023,,25.4,7,0.29,,,0.1522,ug/cm2,40.6,ug/L,1,,,25
6/2/2026,2022123,NRS_OH-10098,NRS23_OH_10004,OH,2,6/19/2023,2310188,235743,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230703.1,7/3/2023,,596,14,0.29,S,,3.578,ug/cm2,954,ug/L,1,,,25
6/2/2026,2022124,NRS_IA-10151,NRS23_IA_10002,IA,1,6/21/2023,2310173,242163,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230627.1,6/27/2023,,221,6,0.29,,,1.328,ug/cm2,354,ug/L,1,,,25
6/2/2026,2022125,NRS_PA-10138,NRS23_PA_10019,PA,1,6/21/2023,2310176,234343,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230627.1,6/27/2023,,340,6,0.29,,,2.04,ug/cm2,544,ug/L,1,,,25
6/2/2026,2022126,NRS_VT-10165,NRS23_VT_10029,VT,1,6/21/2023,2310187,250763,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230703.1,7/3/2023,,284,12,0.29,,,1.702,ug/cm2,454,ug/L,1,,,25
6/2/2026,2022127,NRS_RI-10072,NRS23_RI_10004,RI,1,6/21/2023,2310171,241843,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230627.1,6/27/2023,,170,6,0.29,,,0.6491,ug/cm2,272,ug/L,1,,,25
6/2/2026,2022128,NRS_WV-10088,NRS23_WV_10013,WV,1,6/21/2023,2310185,245543,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230703.1,7/3/2023,,306,12,0.29,,,1.838,ug/cm2,490,ug/L,1,,,25
6/2/2026,2022129,NRS_TX-10473,NRS23_TX_10055,TX,1,6/21/2023,2310214,244783,PESD-AL,PERIPHYTON,REGULAR,6/24/2023,230706.1,7/6/2023,9,1197,15,0.29,S,,7.2,ug/cm2,1920,ug/L,1,,,25
6/2/2026,2022130,NRS_WI-10191,NRS23_WI_10072,WI,1,6/21/2023,2310205,235163,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230706.1,7/6/2023,,87.4,15,0.29,,,0.525,ug/cm2,140,ug/L,1,,,25
6/2/2026,2022131,NRS_ID-10509,NRS23_ID_10039,ID,1,6/21/2023,2310198,250583,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230705.1,7/5/2023,9,954,14,0.29,,,5.738,ug/cm2,1530,ug/L,1,,,25
6/2/2026,2022132,NRS_OH-10108,NRS23_OH_10013,OH,1,6/21/2023,2310202,235783,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230705.1,7/5/2023,,509,14,0.29,,,3.052,ug/cm2,814,ug/L,1,,,25
6/2/2026,2022133,NRS_CA-11362,NRS23_CA_10031,CA,1,6/21/2023,2310199,239743,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230705.1,7/5/2023,,115,14,0.29,,,0.697,ug/cm2,184,ug/L,1,,,25
6/2/2026,2022134,NRS_NJ-10075,NRS23_NJ_10008,NJ,1,6/21/2023,2310181,240183,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230627.1,6/27/2023,9,828,6,0.29,,,4.95,ug/cm2,1320,ug/L,1,,,25
6/2/2026,2022135,NRS_LA-10206,NRS23_LA_10003,LA,2,6/21/2023,2310170,250843,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230627.1,6/27/2023,,378,6,0.29,,,2.269,ug/cm2,605,ug/L,1,,,25
6/2/2026,2022136,NRS_SC-10085,NRS23_SC_10007,SC,1,6/20/2023,2310190,231363,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230705.1,7/5/2023,,105,15,0.29,,,0.63,ug/cm2,168,ug/L,1,,,25
6/2/2026,2022138,NRS_OR-10683,NRS23_OR_10023,OR,1,6/21/2023,2310206,244703,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230706.1,7/6/2023,,129,15,0.29,,,0.7725,ug/cm2,206,ug/L,1,,,25
6/2/2026,2022139,NRS_IA-10157,NRS23_IA_10016,IA,1,6/21/2023,2310201,236523,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230705.1,7/5/2023,,30.7,14,0.29,,,0.3071,ug/cm2,81.9,ug/L,1,,,15
6/2/2026,2022140,NRS_CA-11351,NRS23_CA_10216,CA,1,6/21/2023,2310186,245423,PESD-AL,PERIPHYTON,REGULAR,6/22/2023,230703.1,7/3/2023,,82.2,12,0.29,,,0.495,ug/cm2,132,ug/L,1,,,25
6/2/2026,2022141,NRS_WA-10499,NRS23_WA_10070,WA,1,6/21/2023,2310200,249823,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230705.1,7/5/2023,,42.8,14,0.29,,,0.2569,ug/cm2,68.5,ug/L,1,,,25
6/2/2026,2022142,NRS_SD-10885,NRS23_SD_10445,SD,1,6/21/2023,2310193,232523,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230705.1,7/5/2023,,213,14,0.29,,,1.279,ug/cm2,341,ug/L,1,,,25
6/2/2026,2022143,NRS_IA-10167,NRS23_IA_10020,IA,1,6/22/2023,2310196,231603,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230705.1,7/5/2023,9,857.7,13,0.29,,,5.78,ug/cm2,1370,ug/L,1,,,25
6/2/2026,2022144,NRS_RI-10095,NRS23_RI_10007,RI,1,6/22/2023,2310197,239663,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230705.1,7/5/2023,,416,13,0.29,,,2.043,ug/cm2,666,ug/L,1,,,25
6/2/2026,2022145,NRS_LA-10208,NRS23_LA_10005,LA,1,6/22/2023,2310211,251303,PESD-AL,PERIPHYTON,REGULAR,6/24/2023,230706.1,7/6/2023,,28.2,14,0.29,,,0.1691,ug/cm2,45.1,ug/L,1,,,25
6/2/2026,2022146,NRS_LA-10224,NRS23_LA_10021,LA,1,6/21/2023,2310194,244443,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230705.1,7/5/2023,,64.7,14,0.29,,,0.39,ug/cm2,104,ug/L,1,,,25
6/2/2026,2022147,NRS_CA-11193,NRS23_CA_10008,CA,2,6/22/2023,2310209,241103,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230706.1,7/6/2023,,169,14,0.29,,,1.012,ug/cm2,270,ug/L,1,,,25
6/2/2026,2022148,NRS_WI-10269,NRS23_WI_10038,WI,1,6/22/2023,2310208,231763,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230706.1,7/6/2023,,116,14,0.29,,,0.6975,ug/cm2,186,ug/L,1,,,25
6/2/2026,2022149,NRS_CA-11479,NRS23_CA_10314,CA,1,6/22/2023,2310216,241903,PESD-AL,PERIPHYTON,REGULAR,6/24/2023,230706.1,7/6/2023,,240,14,0.29,,,1.455,ug/cm2,384,ug/L,1,,,25
6/2/2026,2022150,NRS_PA-10120,NRS23_PA_10010,PA,1,6/22/2023,2310204,245463,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230705.1,7/5/2023,9,1035,13,0.29,,,6.225,ug/cm2,1660,ug/L,1,,,25
6/2/2026,2022151,NRS_OH-10120,NRS23_OH_10022,OH,1,6/22/2023,2310219,235443,PESD-AL,PERIPHYTON,REGULAR,6/24/2023,230706.1,7/6/2023,,389,14,0.29,,,2.332,ug/cm2,622,ug/L,1,,,25
6/2/2026,2022152,NRS_MO-10372,NRS23_MO_HP004,MO,1,6/22/2023,2310207,241283,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230706.1,7/6/2023,,383,14,0.29,,,2.299,ug/cm2,613,ug/L,1,,,25
6/2/2026,2022153,NRS_MO-10371,NRS23_MO_HP003,MO,1,6/21/2023,2310217,241323,PESD-AL,PERIPHYTON,REGULAR,6/24/2023,230706.1,7/6/2023,,712,15,0.29,S,,4.275,ug/cm2,1140,ug/L,1,,,25
6/2/2026,2022154,NRS_OR-10707,NRS23_OR_10046,OR,1,6/22/2023,2310218,249663,PESD-AL,PERIPHYTON,REGULAR,6/24/2023,230706.1,7/6/2023,,171,14,0.29,,,1.028,ug/cm2,274,ug/L,1,,,25
6/2/2026,2022155,NRS_WA-10419,NRS23_WA_HP003,WA,1,6/22/2023,2310220,249903,PESD-AL,PERIPHYTON,REGULAR,6/24/2023,230706.1,7/6/2023,,64.5,14,0.29,,,0.3862,ug/cm2,103,ug/L,1,,,25
6/2/2026,2022156,NRS_FL-10250,NRS23_FL_10070,FL,1,6/21/2023,2310195,241763,PESD-AL,PERIPHYTON,REGULAR,6/23/2023,230705.1,7/5/2023,,47,14,0.29,,,0.2848,ug/cm2,75.2,ug/L,1,,,25
6/2/2026,2022157,NRS_NH-10150,NRS23_NH_10016,NH,1,6/22/2023,2310222,250743,PESD-AL,PERIPHYTON,REGULAR,6/26/2023,230706.1,7/6/2023,,209,14,0.29,S,,1.253,ug/cm2,334,ug/L,1,,,25
6/2/2026,2022159,NRS_ND-10464,NRS23_ND_10022,ND,1,6/22/2023,2310221,235043,PESD-AL,PERIPHYTON,REGULAR,6/24/2023,230706.1,7/6/2023,,112,14,0.29,,,0.6712,ug/cm2,179,ug/L,1,,,25
6/2/2026,2022160,NRS_ID-10538,NRS23_ID_10155,ID,1,6/22/2023,2310215,250563,PESD-AL,PERIPHYTON,REGULAR,6/24/2023,230706.1,7/6/2023,,212,14,0.29,,,1.271,ug/cm2,339,ug/L,1,,,25
6/2/2026,2022164,NRS_RI-10098,NRS23_RI_10010,RI,1,6/23/2023,2310212,239823,PESD-AL,PERIPHYTON,REGULAR,6/24/2023,230706.1,7/6/2023,,452,13,0.29,,,2.41,ug/cm2,723,ug/L,1,,,25
6/2/2026,2022165,NRS_WA-10521,NRS23_WA_10096,WA,1,6/23/2023,2310213,249863,PESD-AL,PERIPHYTON,REGULAR,6/24/2023,230706.1,7/6/2023,,64.1,13,0.29,,,0.3862,ug/cm2,103,ug/L,1,,,25
6/2/2026,2022166,NRS_RI-10099,NRS23_RI_10011,RI,1,6/25/2023,2310237,241863,PESD-AL,PERIPHYTON,REGULAR,6/28/2023,230707.1,7/7/2023,9,1818,12,0.29,S,,9.92,ug/cm2,2910,ug/L,1,,,25
6/2/2026,2022167,NRS_WA-10427,NRS23_WA_HP004,WA,1,6/25/2023,2310229,249743,PESD-AL,PERIPHYTON,REGULAR,6/27/2023,230707.1,7/7/2023,,132,12,0.29,,,0.7912,ug/cm2,211,ug/L,1,,,25
6/2/2026,2022168,NRS_LA-10216,NRS23_LA_10013,LA,1,6/25/2023,2310225,250823,PESD-AL,PERIPHYTON,REGULAR,6/27/2023,230706.1,7/6/2023,,262,11,0.29,,,1.571,ug/cm2,419,ug/L,1,,,25
6/2/2026,2022169,NRS_LA-10288,NRS23_LA_10092,LA,1,6/25/2023,2310224,244363,PESD-AL,PERIPHYTON,REGULAR,6/27/2023,230706.1,7/6/2023,,48.8,11,0.29,,,0.2929,ug/cm2,78.1,ug/L,1,,,25
6/2/2026,2022170,NRS_RI-10112,NRS23_RI_10043,RI,1,6/26/2023,2310244,239643,PESD-AL,PERIPHYTON,REGULAR,6/28/2023,230707.1,7/7/2023,,184,11,0.29,,,0.7718,ug/cm2,294,ug/L,1,,,25
6/2/2026,2022171,NRS_IA-10177,NRS23_IA_10030,IA,1,6/26/2023,2310231,251583,PESD-AL,PERIPHYTON,REGULAR,6/27/2023,230707.1,7/7/2023,,271,11,0.29,,,1.628,ug/cm2,434,ug/L,1,,,25
6/2/2026,2022172,NRS_IA-10207,NRS23_IA_10070,IA,1,6/26/2023,2310232,233723,PESD-AL,PERIPHYTON,REGULAR,6/27/2023,230707.1,7/7/2023,,53.1,11,0.29,,,0.3975,ug/cm2,106,ug/L,1,,,20
6/2/2026,2022173,NRS_WI-10311,NRS23_WI_10132,WI,1,6/26/2023,2310226,245783,PESD-AL,PERIPHYTON,REGULAR,6/27/2023,230706.1,7/6/2023,,300,10,0.29,,,1.8,ug/cm2,480,ug/L,1,,,25
6/2/2026,2022174,NRS_LA-10267,NRS23_LA_10066,LA,1,6/26/2023,2310228,245883,PESD-AL,PERIPHYTON,REGULAR,6/27/2023,230707.1,7/7/2023,,227,11,0.29,,,1.361,ug/cm2,363,ug/L,1,,,25
6/2/2026,2022175,NRS_IL-10210,NRS23_IL_10091,IL,1,6/26/2023,2310230,242243,PESD-AL,PERIPHYTON,REGULAR,6/27/2023,230707.1,7/7/2023,,241,11,0.29,,,1.448,ug/cm2,386,ug/L,1,,,25
6/2/2026,2022176,NRS_FL-10213,NRS23_FL_HP001,FL,1,6/26/2023,2310227,251163,PESD-AL,PERIPHYTON,REGULAR,6/27/2023,230706.1,7/6/2023,,123,10,0.29,,,0.7388,ug/cm2,197,ug/L,1,,,25
6/2/2026,2022177,NRS_MD-10096,NRS23_MD_10033,MD,1,6/26/2023,2310239,250603,PESD-AL,PERIPHYTON,REGULAR,6/28/2023,230707.1,7/7/2023,,79,11,0.29,,,0.4725,ug/cm2,126,ug/L,1,,,25
6/2/2026,2022178,NRS_OK-10176,NRS23_OK_10017,OK,1,6/26/2023,,240503,ODEQ,PERIPHYTON,REGULAR,6/29/2023,7/18/2023,7/18/2023,,15,22,,,,0.2601,ug/cm2,69.35,ug/L,0.5,,,25
6/2/2026,2022179,NRS_LA-10240,NRS23_LA_10037,LA,1,6/26/2023,2310223,250443,PESD-AL,PERIPHYTON,REGULAR,6/27/2023,230706.1,7/6/2023,,78.3,10,0.29,,,0.4688,ug/cm2,125,ug/L,1,,,25
6/2/2026,2022180,NRS_WA-10474,NRS23_WA_10026,WA,1,6/26/2023,2310235,249683,PESD-AL,PERIPHYTON,REGULAR,6/28/2023,230707.1,7/7/2023,,27.3,11,0.29,,,0.1639,ug/cm2,43.7,ug/L,1,,,25
6/2/2026,2022181,NRS_OH-10102,NRS23_OH_10007,OH,1,6/26/2023,2310243,251383,PESD-AL,PERIPHYTON,REGULAR,6/28/2023,230707.1,7/7/2023,9,710.1,11,0.29,,,4.275,ug/cm2,1140,ug/L,1,,,25
6/2/2026,2022182,NRS_VT-10140,NRS23_VT_10002,VT,2,6/27/2023,2310257,250483,PESD-AL,PERIPHYTON,REGULAR,6/29/2023,230707.1,7/7/2023,,327,10,0.29,,,1.961,ug/cm2,523,ug/L,1,,,25
6/2/2026,2022184,NRS_TX-10336,NRS23_TX_10160,TX,1,6/27/2023,2310234,245243,PESD-AL,PERIPHYTON,REGULAR,6/28/2023,230707.1,7/7/2023,,287,10,0.29,,,1.658,ug/cm2,442,ug/L,1,,,26
6/2/2026,2022185,NRS_OK-10273,NRS23_OK_10105,OK,1,6/27/2023,,245963,ODEQ,PERIPHYTON,REGULAR,6/29/2023,7/18/2023,7/18/2023,,15.4,21,,,,0.00008735,ug/cm2,47.17,ug/L,0.5,,,25
6/2/2026,2022186,NRS_IA-10148,NRS23_IA_10013,IA,1,6/27/2023,2310236,251523,PESD-AL,PERIPHYTON,REGULAR,6/28/2023,230707.1,7/7/2023,9,1575,10,0.29,,,9.545,ug/cm2,2520,ug/L,1,,,25
6/2/2026,2022187,NRS_PA-10113,NRS23_PA_10004,PA,1,6/27/2023,2310245,235503,PESD-AL,PERIPHYTON,REGULAR,6/28/2023,230707.1,7/7/2023,,92.7,10,0.29,,,0.9262,ug/cm2,247,ug/L,1,,,15
6/2/2026,2022188,NRS_KS-10412,NRS23_KS_10216,KS,1,6/26/2023,2310238,231123,PESD-AL,PERIPHYTON,REGULAR,6/28/2023,230707.1,7/7/2023,,84.7,11,0.29,,,0.51,ug/cm2,136,ug/L,1,,,25
6/2/2026,2022189,NRS_KS-10345,NRS23_KS_10045,KS,1,6/27/2023,2310252,236083,PESD-AL,PERIPHYTON,REGULAR,6/29/2023,230707.1,7/7/2023,,129,10,0.29,,,0.7725,ug/cm2,206,ug/L,1,,,25
6/2/2026,2022190,NRS_RI-10083,NRS23_RI_10026,RI,1,6/27/2023,2310250,241883,PESD-AL,PERIPHYTON,REGULAR,6/29/2023,230707.1,7/7/2023,,70.3,10,0.29,,,0.3675,ug/cm2,112,ug/L,1,,,25
6/2/2026,2022191,NRS_IL-10168,NRS23_IL_10025,IL,1,6/27/2023,2310255,241923,PESD-AL,PERIPHYTON,REGULAR,6/29/2023,230707.1,7/7/2023,,91.8,10,0.29,,,0.5512,ug/cm2,147,ug/L,1,,,25
6/2/2026,2022192,NRS_MS-10140,NRS23_MS_HP001,MS,1,6/27/2023,2310260,251943,PESD-AL,PERIPHYTON,REGULAR,6/29/2023,230710.1,7/10/2023,,219,13,0.29,,,1.312,ug/cm2,350,ug/L,1,,,25
