PUBLICATION_DATE,UID,SAMPLE_TYPE,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,UNIQUE_ID,LAB,MATRIX,SAM_CODE,ANALYTE,BATCH_ID,SAMPLE_ID,LAB_SAMPLE_ID,DATE_ANALYZED,DATE_RECEIVED,HOLDING_TIME,HOLDING_TIME_UNITS,RESULT_VOL,RESULT_VOL_UNITS,RESULT,RESULT_UNITS,VOLUME_FILTERED,VOLUME_FILTERED_UNITS,RL,RL_UNITS,EXTRACT,EXTRACT_UNITS,QA_FLAG,NARS_FLAG,NARS_COMMENT
6/1/2026,2022175,PBIO,NRS23_IL_10091,6/26/2023,1,IL,NRS_IL-10210,PESD-AL,PERIPHYTON,REGULAR,AFDM,231023.2,242242,2310230,10/23/2023,6/27/2023,119,days,249,mg/L,0.9338,mg/cm2,25,mL,1,mg,6.2,mg,,,
6/1/2026,2022176,PBIO,NRS23_FL_HP001,6/26/2023,1,FL,NRS_FL-10213,PESD-AL,PERIPHYTON,REGULAR,AFDM,231023.2,251162,2310227,10/23/2023,6/27/2023,119,days,438,mg/L,1.642,mg/cm2,25,mL,1,mg,10.9,mg,,,
6/1/2026,2022177,PBIO,NRS23_MD_10033,6/26/2023,1,MD,NRS_MD-10096,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,250602,2310239,10/30/2023,6/28/2023,126,days,222,mg/L,0.8325,mg/cm2,25,mL,1,mg,5.6,mg,,,
6/1/2026,2022178,PBIO,NRS23_OK_10017,6/26/2023,1,OK,NRS_OK-10176,ODEQ,PERIPHYTON,REGULAR,AFDM,7/24/2023,240502,OWRB-1804120-09,7/24/2023,,28,days,696,mg/L,2.61,mg/cm2,25,mL,,,,,,,
6/1/2026,2022179,PBIO,NRS23_LA_10037,6/26/2023,1,LA,NRS_LA-10240,PESD-AL,PERIPHYTON,REGULAR,AFDM,231023.2,250442,2310223,10/23/2023,6/27/2023,119,days,228,mg/L,0.855,mg/cm2,25,mL,1,mg,5.7,mg,,,
6/1/2026,2022180,PBIO,NRS23_WA_10026,6/26/2023,1,WA,NRS_WA-10474,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,249682,2310235,10/30/2023,6/28/2023,126,days,289,mg/L,1.084,mg/cm2,25,mL,1,mg,7.2,mg,,,
6/1/2026,2022181,PBIO,NRS23_OH_10007,6/26/2023,1,OH,NRS_OH-10102,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,251382,2310243,10/30/2023,6/28/2023,126,days,379,mg/L,1.421,mg/cm2,25,mL,1,mg,9.5,mg,,,
6/1/2026,2022182,PBIO,NRS23_VT_10002,6/27/2023,2,VT,NRS_VT-10140,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,250482,2310257,10/30/2023,6/29/2023,125,days,235,mg/L,0.8812,mg/cm2,25,mL,1,mg,5.9,mg,,,
6/1/2026,2022184,PBIO,NRS23_TX_10160,6/27/2023,1,TX,NRS_TX-10336,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,245242,2310234,10/30/2023,6/28/2023,125,days,210,mg/L,0.7875,mg/cm2,25,mL,1,mg,5.2,mg,,,
6/1/2026,2022185,PBIO,NRS23_OK_10105,6/27/2023,1,OK,NRS_OK-10273,ODEQ,PERIPHYTON,REGULAR,AFDM,7/24/2023,245962,OWRB-1805235-09,7/24/2023,,27,days,416,mg/L,0.0007704,mg/cm2,25,mL,,,,,,,
6/1/2026,2022186,PBIO,NRS23_IA_10013,6/27/2023,1,IA,NRS_IA-10148,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,251522,2310236,10/30/2023,6/28/2023,125,days,147,mg/L,0.5568,mg/cm2,25,mL,1,mg,3.7,mg,,,
6/1/2026,2022187,PBIO,NRS23_PA_10004,6/27/2023,1,PA,NRS_PA-10113,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,235502,2310245,10/30/2023,6/28/2023,125,days,161,mg/L,0.6037,mg/cm2,15,mL,1,mg,2.4,mg,,,
6/1/2026,2022188,PBIO,NRS23_KS_10216,6/26/2023,1,KS,NRS_KS-10412,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,231122,2310238,10/30/2023,6/28/2023,126,days,288,mg/L,1.08,mg/cm2,25,mL,1,mg,7.2,mg,,,
6/1/2026,2022189,PBIO,NRS23_KS_10045,6/27/2023,1,KS,NRS_KS-10345,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,236082,2310252,10/30/2023,6/29/2023,125,days,223,mg/L,0.8362,mg/cm2,25,mL,1,mg,5.6,mg,,,
6/1/2026,2022190,PBIO,NRS23_RI_10026,6/27/2023,1,RI,NRS_RI-10083,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,241882,2310250,10/30/2023,6/29/2023,125,days,368,mg/L,1.208,mg/cm2,25,mL,1,mg,9.2,mg,,,
6/1/2026,2022191,PBIO,NRS23_IL_10025,6/27/2023,1,IL,NRS_IL-10168,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,241922,2310255,10/30/2023,6/29/2023,125,days,304,mg/L,1.14,mg/cm2,25,mL,1,mg,7.6,mg,,,
6/1/2026,2022192,PBIO,NRS23_MS_HP001,6/27/2023,1,MS,NRS_MS-10140,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,251942,2310260,10/30/2023,6/29/2023,125,days,218,mg/L,0.8175,mg/cm2,25,mL,1,mg,5.4,mg,,,
6/1/2026,2022193,PBIO,NRS23_GA_10034,6/27/2023,2,GA,NRS_GA-10167,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,240062,2310233,10/30/2023,6/28/2023,125,days,199,mg/L,0.7462,mg/cm2,25,mL,1,mg,5,mg,,,
6/1/2026,2022194,PBIO,NRS23_WV_10001,6/27/2023,2,WV,NRS_WV-10068,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,244602,2310265,10/30/2023,6/29/2023,125,days,119,mg/L,0.4462,mg/cm2,25,mL,1,mg,3,mg,,,
6/1/2026,2022195,PBIO,NRS23_OR_10171,6/27/2023,1,OR,NRS_OR-10776,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,244722,2310254,10/30/2023,6/29/2023,125,days,359,mg/L,1.346,mg/cm2,25,mL,1,mg,9,mg,,,
6/1/2026,2022196,PBIO,NRS23_WA_10043,6/27/2023,1,WA,NRS_WA-10491,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,249882,2310242,10/30/2023,6/28/2023,125,days,164,mg/L,0.615,mg/cm2,25,mL,1,mg,4.1,mg,,,
6/1/2026,2022197,PBIO,NRS23_WI_10124,6/27/2023,1,WI,NRS_WI-10303,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,245742,2310241,10/30/2023,6/28/2023,125,days,270,mg/L,1.012,mg/cm2,25,mL,1,mg,6.7,mg,,,
6/1/2026,2022198,PBIO,NRS23_UT_10018,6/27/2023,1,UT,NRS_UT-10396,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,251762,2310264,10/30/2023,6/29/2023,125,days,369,mg/L,1.384,mg/cm2,25,mL,1,mg,9.2,mg,,,
6/1/2026,2022199,PBIO,NRS23_MD_10013,6/27/2023,1,MD,NRS_MD-10101,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,251982,2310240,10/30/2023,6/28/2023,125,days,385,mg/L,1.444,mg/cm2,25,mL,1,mg,9.6,mg,,,
6/1/2026,2022200,PBIO,NRS23_OK_10009,6/26/2023,1,OK,NRS_OK-10170,ODEQ,PERIPHYTON,REGULAR,AFDM,7/24/2023,245402,OWRB-1804010-09,7/24/2023,,28,days,370,mg/L,1.388,mg/cm2,10,mL,,,,,,,
6/1/2026,2022201,PBIO,NRS23_LA_10009,6/27/2023,2,LA,NRS_LA-10212,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,245982,2310247,10/30/2023,6/29/2023,125,days,255,mg/L,0.9562,mg/cm2,25,mL,1,mg,6.4,mg,,,
6/1/2026,2022202,PBIO,NRS23_WI_HP001,6/27/2023,1,WI,NRS_WI-10111,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,241602,2310262,10/30/2023,6/29/2023,125,days,314,mg/L,1.178,mg/cm2,25,mL,1,mg,7.8,mg,,,
6/1/2026,2022203,PBIO,NRS23_OH_10001,6/27/2023,2,OH,NRS_OH-10095,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,235722,2310256,10/30/2023,6/29/2023,125,days,303,mg/L,1.136,mg/cm2,25,mL,1,mg,7.6,mg,,,
6/1/2026,2022204,PBIO,NRS23_ID_10016,6/27/2023,1,ID,NRS_ID-10484,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,250702,2310248,10/30/2023,6/29/2023,125,days,248,mg/L,0.7609,mg/cm2,25,mL,1,mg,6.2,mg,,,
6/1/2026,2022205,PBIO,NRS23_PA_10041,6/28/2023,1,PA,NRS_PA-10132,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,245482,2310261,10/30/2023,6/29/2023,124,days,168,mg/L,0.63,mg/cm2,25,mL,1,mg,4.2,mg,,,
6/1/2026,2022206,PBIO,NRS23_IA_10037,6/28/2023,1,IA,NRS_IA-10184,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,243662,2310259,10/30/2023,6/29/2023,124,days,575,mg/L,2.156,mg/cm2,25,mL,1,mg,14.4,mg,,,
6/1/2026,2022207,PBIO,NRS23_TX_10045,6/28/2023,1,TX,NRS_TX-10463,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,245282,2310258,10/30/2023,6/29/2023,124,days,452,mg/L,1.695,mg/cm2,25,mL,1,mg,11.3,mg,,,
6/1/2026,2022208,PBIO,NRS23_VT_10014,6/28/2023,1,VT,NRS_VT-10158,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,243802,2310253,10/30/2023,6/29/2023,124,days,308,mg/L,1.155,mg/cm2,25,mL,1,mg,7.7,mg,,,
6/1/2026,2022209,PBIO,NRS23_WV_10011,6/28/2023,1,WV,NRS_WV-10086,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,245522,2310263,10/30/2023,6/29/2023,124,days,370,mg/L,1.388,mg/cm2,25,mL,1,mg,9.2,mg,,,
6/1/2026,2022210,PBIO,NRS23_RI_10056,6/28/2023,1,RI,NRS_RI-10114,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,239682,2310251,10/30/2023,6/29/2023,124,days,198,mg/L,0.7425,mg/cm2,25,mL,1,mg,5,mg,,,
6/1/2026,2022211,PBIO,NRS23_IL_10078,8/15/2023,1,IL,NRS_IL-10197,PESD-AL,PERIPHYTON,REGULAR,AFDM,NO_RESULT,242442,,,,,,,,,,,,,,,,,NR,Invalid measurment
6/1/2026,2022212,PBIO,NRS23_WI_10017,6/28/2023,1,WI,NRS_WI-10189,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,245762,2310278,11/1/2023,6/30/2023,126,days,109,mg/L,0.4088,mg/cm2,25,mL,1,mg,2.7,mg,,,
6/1/2026,2022213,PBIO,NRS23_MS_HP002,6/28/2023,1,MS,NRS_MS-10130,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,251122,2310270,10/30/2023,6/30/2023,124,days,142,mg/L,0.5325,mg/cm2,25,mL,1,mg,3.5,mg,,,
6/1/2026,2022214,PBIO,NRS23_SD_10007,6/28/2023,1,SD,NRS_SD-10478,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,251242,2310276,11/1/2023,6/30/2023,126,days,16.4,mg/L,0.0615,mg/cm2,25,mL,1,mg,0.4,mg,LRL,L,
6/1/2026,2022215,PBIO,NRS23_UT_10050,6/28/2023,1,UT,NRS_UT-10412,PESD-AL,PERIPHYTON,REGULAR,AFDM,NO_RESULT,251222,,,,,,,,,,,,,,,,,NR,Invalid measurment
6/1/2026,2022216,PBIO,NRS23_OR_10155,6/28/2023,1,OR,NRS_OR-10760,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,249562,2310269,10/30/2023,6/30/2023,124,days,158,mg/L,0.5431,mg/cm2,25,mL,1,mg,4,mg,,,
6/1/2026,2022217,PBIO,NRS23_GA_10050,6/28/2023,1,GA,NRS_GA-10202,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,240762,2310246,10/30/2023,6/29/2023,124,days,122,mg/L,0.4575,mg/cm2,25,mL,1,mg,3.1,mg,,,
6/1/2026,2022218,PBIO,NRS23_IA_HP001,6/28/2023,1,IA,NRS_IA-10225,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,241342,2310288,11/1/2023,7/3/2023,126,days,378,mg/L,1.418,mg/cm2,25,mL,1,mg,9.5,mg,,S,
6/1/2026,2022219,PBIO,NRS23_OK_10140,6/28/2023,1,OK,NRS_OK-10299,ODEQ,PERIPHYTON,REGULAR,AFDM,7/24/2023,240422,OWRB-1816132-09,7/24/2023,,26,days,1110,mg/L,4.163,mg/cm2,10,mL,,,,,,,
6/1/2026,2022221,PBIO,NRS23_OH_10005,6/28/2023,1,OH,NRS_OH-10099,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,235602,2310277,11/1/2023,6/30/2023,126,days,217,mg/L,0.8138,mg/cm2,25,mL,1,mg,5.4,mg,,,
6/1/2026,2022222,PBIO,NRS23_SD_10009,6/28/2023,1,SD,NRS_SD-10443,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,240102,2310267,10/30/2023,6/30/2023,124,days,272,mg/L,1.02,mg/cm2,25,mL,1,mg,6.8,mg,,,
6/1/2026,2022223,PBIO,NRS23_PA_HP003,6/28/2023,1,PA,NRS_PA-10053,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,241662,2310268,10/30/2023,6/30/2023,124,days,122,mg/L,0.4575,mg/cm2,25,mL,1,mg,3.1,mg,,,
6/1/2026,2022224,PBIO,NRS23_ID_10017,6/28/2023,1,ID,NRS_ID-10485,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,250542,2310275,11/1/2023,6/30/2023,126,days,516,mg/L,1.935,mg/cm2,25,mL,1,mg,12.9,mg,,,
6/1/2026,2022225,PBIO,NRS23_WA_10027,6/28/2023,1,WA,NRS_WA-10475,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,249582,2310279,11/1/2023,6/30/2023,126,days,100,mg/L,0.375,mg/cm2,25,mL,1,mg,2.5,mg,,,
6/1/2026,2022226,PBIO,NRS23_WA_10015,6/29/2023,1,WA,NRS_WA-10441,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,249842,2310272,10/30/2023,6/30/2023,123,days,177,mg/L,0.6637,mg/cm2,25,mL,1,mg,4.4,mg,,,
6/1/2026,2022227,PBIO,NRS23_WI_HP002,6/28/2023,1,WI,NRS_WI-10264,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,241682,2310290,11/1/2023,7/3/2023,126,days,290,mg/L,1.088,mg/cm2,25,mL,1,mg,7.3,mg,,S,
6/1/2026,2022228,PBIO,NRS23_IA_10011,6/29/2023,1,IA,NRS_IA-10146,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,251542,2310274,11/1/2023,6/30/2023,125,days,770,mg/L,2.887,mg/cm2,25,mL,1,mg,19.3,mg,,,
6/1/2026,2022229,PBIO,NRS23_IA_10067,6/29/2023,1,IA,NRS_IA-10204,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,244142,2310287,11/1/2023,7/1/2023,125,days,462,mg/L,1.732,mg/cm2,10,mL,1,mg,4.6,mg,,,
6/1/2026,2022230,PBIO,NRS23_CT_10032,6/29/2023,1,CT,NRS_CT-10141,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,235122,2310273,10/30/2023,6/30/2023,123,days,174,mg/L,0.6525,mg/cm2,25,mL,1,mg,4.3,mg,,,
6/1/2026,2022231,PBIO,NRS23_WV_10003,6/29/2023,1,WV,NRS_WV-10069,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,244482,2310289,11/1/2023,7/3/2023,125,days,270,mg/L,1.012,mg/cm2,25,mL,1,mg,6.7,mg,,S,
6/1/2026,2022232,PBIO,NRS23_CT_10012,6/29/2023,1,CT,NRS_CT-10131,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,239842,2310271,10/30/2023,6/30/2023,123,days,267,mg/L,0.8582,mg/cm2,25,mL,1,mg,6.7,mg,,,
6/1/2026,2022233,PBIO,NRS23_AL_HP001,6/29/2023,1,AL,NRS_AL-10215,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,251962,2310285,11/1/2023,7/1/2023,125,days,210,mg/L,0.7875,mg/cm2,25,mL,1,mg,5.3,mg,,,
6/1/2026,2022234,PBIO,NRS23_NE_10024,6/29/2023,1,NE,NRS_NE-10269,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,244962,2310282,11/1/2023,7/1/2023,125,days,1430,mg/L,5.362,mg/cm2,10,mL,1,mg,14.3,mg,,,
6/1/2026,2022235,PBIO,NRS23_GA_10024,6/29/2023,1,GA,NRS_GA-10192,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.2,240742,2310266,10/30/2023,6/30/2023,123,days,526,mg/L,1.973,mg/cm2,25,mL,1,mg,13.2,mg,,,
6/1/2026,2022237,PBIO,NRS23_FL_10016,6/27/2023,1,FL,NRS_FL-10221,PESD-AL,PERIPHYTON,REGULAR,AFDM,231030.1,240202,2310249,10/30/2023,6/29/2023,125,days,82.8,mg/L,0.3105,mg/cm2,25,mL,1,mg,2.1,mg,,,
6/1/2026,2022238,PBIO,NRS23_TX_10058,6/29/2023,1,TX,NRS_TX-10476,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,244862,2310284,11/1/2023,7/1/2023,125,days,286,mg/L,1.072,mg/cm2,25,mL,1,mg,7.2,mg,,,
6/1/2026,2022239,PBIO,NRS23_AL_HP002,6/30/2023,1,AL,NRS_AL-10216,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,251922,2310286,11/1/2023,7/1/2023,124,days,111,mg/L,0.4162,mg/cm2,25,mL,1,mg,2.8,mg,,,
6/1/2026,2022240,PBIO,NRS23_OH_10006,6/29/2023,1,OH,NRS_OH-10100,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,235682,2310283,11/1/2023,7/1/2023,125,days,34.8,mg/L,0.1305,mg/cm2,25,mL,1,mg,0.9,mg,LRL,L,
6/1/2026,2022241,PBIO,NRS23_WA_10006,6/29/2023,1,WA,NRS_WA-10449,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,249802,2310291,11/1/2023,7/5/2023,125,days,110,mg/L,0.4125,mg/cm2,25,mL,1,mg,2.8,mg,,S,
6/1/2026,2022242,PBIO,NRS23_WA_10042,7/4/2023,1,WA,NRS_WA-10490,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,238062,2310297,11/6/2023,7/7/2023,125,days,272,mg/L,1.02,mg/cm2,25,mL,1,mg,6.8,mg,,S,
6/1/2026,2022243,PBIO,NRS23_IA_10047,7/5/2023,1,IA,NRS_IA-10159,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,251562,2310292,11/1/2023,7/6/2023,119,days,1070,mg/L,4.053,mg/cm2,15,mL,1,mg,16,mg,,,
6/1/2026,2022244,PBIO,NRS23_VT_10013,7/5/2023,1,VT,NRS_VT-10157,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,243822,2310302,11/6/2023,7/7/2023,124,days,212,mg/L,0.795,mg/cm2,25,mL,1,mg,5.3,mg,,,
6/1/2026,2022245,PBIO,NRS23_OK_10134,7/5/2023,1,OK,NRS_OK-10293,ODEQ,PERIPHYTON,REGULAR,AFDM,7/24/2023,245362,OWRB-1804114-09,7/24/2023,,19,days,250,mg/L,0.9375,mg/cm2,50,mL,,,,,,,
6/1/2026,2022246,PBIO,NRS23_TX_10258,7/5/2023,1,TX,NRS_TX-10540,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,244582,2310293,11/1/2023,7/6/2023,119,days,58.4,mg/L,0.219,mg/cm2,25,mL,1,mg,1.5,mg,,,
6/1/2026,2022247,PBIO,NRS23_WV_10005,7/5/2023,2,WV,NRS_WV-10073,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,244502,2310306,11/6/2023,7/7/2023,124,days,464,mg/L,1.74,mg/cm2,25,mL,1,mg,11.6,mg,,,
6/1/2026,2022248,PBIO,NRS23_WY_10026,7/5/2023,1,WY,NRS_WY-10657,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,232482,2310303,11/6/2023,7/7/2023,124,days,682,mg/L,2.557,mg/cm2,25,mL,1,mg,17,mg,,,
6/1/2026,2022249,PBIO,NRS23_WA_10123,7/5/2023,1,WA,NRS_WA-10529,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,238142,2310301,11/6/2023,7/7/2023,124,days,204,mg/L,0.765,mg/cm2,25,mL,1,mg,5.1,mg,,,
6/1/2026,2022250,PBIO,NRS23_ID_10192,7/5/2023,1,ID,NRS_ID-10571,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,237502,2310300,11/6/2023,7/7/2023,124,days,294,mg/L,1.102,mg/cm2,25,mL,1,mg,7.4,mg,,,
6/1/2026,2022251,PBIO,NRS23_IA_10038,7/6/2023,1,IA,NRS_IA-10185,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,247782,2310298,11/6/2023,7/7/2023,123,days,582,mg/L,2.205,mg/cm2,25,mL,1,mg,14.5,mg,,,
6/1/2026,2022252,PBIO,NRS23_VT_HP002,7/6/2023,1,VT,NRS_VT-10153,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,243682,2310296,11/6/2023,7/7/2023,123,days,140,mg/L,0.525,mg/cm2,25,mL,1,mg,3.5,mg,,,
6/1/2026,2022253,PBIO,NRS23_TX_10001,7/6/2023,2,TX,NRS_TX-10283,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,245202,2310295,11/6/2023,7/7/2023,123,days,409,mg/L,1.534,mg/cm2,25,mL,1,mg,10.2,mg,,,
6/1/2026,2022254,PBIO,NRS23_WI_10042,7/6/2023,1,WI,NRS_WI-10273,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,243502,2310299,11/6/2023,7/7/2023,123,days,160,mg/L,0.6,mg/cm2,25,mL,1,mg,4,mg,,,
6/1/2026,2022255,PBIO,NRS23_WI_10075,7/5/2023,1,WI,NRS_WI-10195,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,245702,2310315,11/6/2023,7/8/2023,124,days,121,mg/L,0.4538,mg/cm2,25,mL,1,mg,3,mg,,S,
6/1/2026,2022256,PBIO,NRS23_UT_10051,7/6/2023,1,UT,NRS_UT-10413,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,251622,2310316,11/6/2023,7/8/2023,123,days,77.2,mg/L,0.2895,mg/cm2,25,mL,1,mg,1.9,mg,,,
6/1/2026,2022258,PBIO,NRS23_ND_10023,7/5/2023,1,ND,NRS_ND-10465,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,235242,2310304,11/6/2023,7/7/2023,124,days,327,mg/L,1.226,mg/cm2,25,mL,1,mg,8.2,mg,,,
6/1/2026,2022260,PBIO,NRS23_KS_10208,7/5/2023,1,KS,NRS_KS-10404,PESD-AL,PERIPHYTON,REGULAR,AFDM,231101.1,248142,2310294,11/1/2023,7/7/2023,119,days,736,mg/L,2.76,mg/cm2,25,mL,1,mg,18.4,mg,,,
6/1/2026,2022261,PBIO,NRS23_NH_10006,7/6/2023,1,NH,NRS_NH-10140,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,243902,2310307,11/6/2023,7/8/2023,123,days,64,mg/L,0.24,mg/cm2,25,mL,1,mg,1.6,mg,,,
6/1/2026,2022262,PBIO,NRS23_ID_10188,7/6/2023,1,ID,NRS_ID-10567,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,237522,2310314,11/6/2023,7/8/2023,123,days,206,mg/L,0.7725,mg/cm2,25,mL,1,mg,5.1,mg,,,
6/1/2026,2022263,PBIO,NRS23_SD_10185,7/6/2023,1,SD,NRS_SD-10600,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,248602,2310310,11/6/2023,7/8/2023,123,days,418,mg/L,1.568,mg/cm2,25,mL,1,mg,10.4,mg,,,
6/1/2026,2022264,PBIO,NRS23_ND_10003,7/6/2023,2,ND,NRS_ND-10442,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,235062,2310313,11/6/2023,7/8/2023,123,days,312,mg/L,1.17,mg/cm2,25,mL,1,mg,7.8,mg,,,
6/1/2026,2022265,PBIO,NRS23_DE_10027,7/7/2023,1,DE,NRS_DE-10100,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,245102,2310308,11/6/2023,7/8/2023,122,days,236,mg/L,0.8045,mg/cm2,25,mL,1,mg,5.9,mg,,,
6/1/2026,2022266,PBIO,NRS23_WV_10023,7/7/2023,1,WV,NRS_WV-10078,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,244462,2310309,11/6/2023,7/8/2023,122,days,138,mg/L,0.5175,mg/cm2,25,mL,1,mg,3.5,mg,,,
6/1/2026,2022267,PBIO,NRS23_WA_10012,7/6/2023,1,WA,NRS_WA-10438,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,249702,2310312,11/6/2023,7/8/2023,123,days,133,mg/L,0.4988,mg/cm2,25,mL,1,mg,3.3,mg,,,
6/1/2026,2022268,PBIO,NRS23_WA_10011,7/7/2023,2,WA,NRS_WA-10437,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.1,238102,2310311,11/6/2023,7/8/2023,122,days,234,mg/L,0.8775,mg/cm2,25,mL,1,mg,5.8,mg,,,
6/1/2026,2022269,PBIO,NRS23_WA_HP001,7/9/2023,1,WA,NRS_WA-10152,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.2,249782,2310317,11/6/2023,7/11/2023,120,days,120,mg/L,0.45,mg/cm2,25,mL,1,mg,3,mg,,,
6/1/2026,2022270,PBIO,NRS23_NY_10067,7/10/2023,1,NY,NRS_NY-10272,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.2,243082,2310318,11/6/2023,7/11/2023,119,days,348,mg/L,1.305,mg/cm2,25,mL,1,mg,8.7,mg,,,
6/1/2026,2022271,PBIO,NRS23_IA_10120,7/10/2023,1,IA,NRS_IA-10224,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.2,247802,2310324,11/6/2023,7/12/2023,119,days,895,mg/L,3.356,mg/cm2,15,mL,1,mg,13.4,mg,,,
6/1/2026,2022272,PBIO,NRS23_OK_10015,7/10/2023,1,OK,NRS_OK-10174,ODEQ,PERIPHYTON,REGULAR,AFDM,7/24/2023,240122,OWRB-1804118-09,7/24/2023,,14,days,736,mg/L,2.76,mg/cm2,25,mL,,,,,,,
6/1/2026,2022273,PBIO,NRS23_KS_10082,7/10/2023,1,KS,NRS_KS-10249,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.2,238082,2310322,11/6/2023,7/12/2023,119,days,258,mg/L,0.9675,mg/cm2,25,mL,1,mg,6.5,mg,,,
6/1/2026,2022274,PBIO,NRS23_NH_10019,7/10/2023,1,NH,NRS_NH-10153,PESD-AL,PERIPHYTON,REGULAR,AFDM,231106.2,243882,2310319,11/6/2023,7/12/2023,119,days,193,mg/L,0.7238,mg/cm2,25,mL,1,mg,4.8,mg,,,
